Geography,Car_Truck_Van_Less_Than_15,Car_Truck_Van_15_to_29,Car_Truck_Van_30_to_44,Car_Truck_Van_45_to_59,Car_Truck_Van_More_Than_60,Car_Truck_Van_Avg_Duration,Public_Transit_Less_Than_15,Public_Transit_15_to_29,Public_Transit_30_to_44,Public_Transit_45_to_59,Public_Transit_More_Than_60,Public_Transit_Avg_Duration,Active_Transportation_Less_Than_15,Active_Transportation_15_to_29,Active_Transportation_30_to_44,Active_Transportation_45_to_59,Active_Transportation_More_Than_60,Active_Transportation_Avg_Duration,Motorcycle_Scooter_Moped_Less_Than_15,Motorcycle_Scooter_Moped_15_to_29,Motorcycle_Scooter_Moped_30_to_44,Motorcycle_Scooter_Moped_45_to_59,Motorcycle_Scooter_Moped_More_Than_60,Motorcycle_Scooter_Moped_Avg_Duration,Other_Less_Than_15,Other_15_to_29,Other_30_to_44,Other_45_to_59,Other_More_Than_60,Other_Avg_Duration,Province or Territory Abbreviation,Population (2021),Population (2016),Population Percentage Change (2016->2021),Land area (2021) (km^2),Population density per km^2 (2021)
Wawakapewin,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Ont.,16,22,-27.3,53.04,0.3
Kee-Way-Win,40,0,0,0,0,5.5,0,0,0,0,0,0.0,30,0,0,0,0,4.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Ont.,409,421,-2.9,182.45,2.2
Stuartburn,100,50,60,25,0,22.3,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,35,0,0,0,0,2.0,Man.,"1,731","1,648",5,"1,161.45",1.5
Piney,110,80,50,15,20,20.8,0,0,0,0,0,0.0,30,0,0,0,0,4.6,0,0,0,0,0,0.0,10,0,0,0,0,0.0,Man.,"1,843","1,726",6.8,"2,430.32",0.8
Reynolds,80,50,0,30,40,31.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,344","1,338",0.4,"3,559.65",0.4
Whitemouth,125,55,10,10,35,26.3,0,0,0,0,0,0.0,40,0,0,0,0,4.1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,630","1,557",4.7,697.35,2.3
Pinawa,160,145,100,40,55,25.6,0,0,0,0,0,0.0,35,0,0,0,0,10.0,0,0,0,0,0,0.0,15,0,0,0,0,8.0,Man.,"1,558","1,504",3.6,126.51,12.3
Lac du Bonnet,25,30,15,0,15,33.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"3,563","3,121",14.2,"1,097.61",3.2
Lac du Bonnet,25,30,15,0,15,33.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,064","1,089",-2.3,2.26,470.7
Lac du Bonnet,390,205,130,50,35,19.0,0,0,0,0,0,0.0,90,0,0,0,0,4.8,0,0,0,0,0,0.0,10,0,0,0,0,0.0,Man.,"3,563","3,121",14.2,"1,097.61",3.2
Lac du Bonnet,390,205,130,50,35,19.0,0,0,0,0,0,0.0,90,0,0,0,0,4.8,0,0,0,0,0,0.0,10,0,0,0,0,0.0,Man.,"1,064","1,089",-2.3,2.26,470.7
Alexander,210,90,35,30,65,25.4,0,0,0,0,0,0.0,30,25,0,0,0,12.4,0,0,0,0,0,0.0,10,0,0,0,0,0.0,Man.,"3,854","3,333",15.6,"1,560.05",2.5
Powerview-Pine Falls,170,35,30,10,10,14.2,0,0,0,0,0,0.0,35,0,0,0,0,6.8,0,0,0,0,0,0.0,10,0,0,0,0,0.0,Man.,"1,239","1,316",-5.9,4.82,257
Victoria Beach,20,0,0,0,0,12.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,689,398,73.1,20.71,33.3
Shoal Lake (Part) 40,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Ont.,96,71,35.2,4.87,19.7
Shoal Lake (Part) 40,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,0,0,0,21.35,0
"Division No.  1, Unorganized",140,75,75,25,30,23.0,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,380","1,023",34.9,"4,103.28",0.3
Emerson-Franklin,235,115,40,35,65,22.2,0,0,0,0,0,0.0,45,0,0,0,0,4.5,0,0,0,0,0,0.0,25,0,0,0,0,8.4,Man.,"2,437","2,537",-3.9,970.19,2.5
Roseau Rapids 2A,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,100,114,-12.3,8.9,11.2
Roseau River 2,30,40,0,0,10,20.0,0,0,0,0,0,0.0,10,0,0,0,0,5.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,564,558,1.1,22.18,25.4
De Salaberry,160,100,65,30,20,20.7,0,0,0,0,0,0.0,55,0,0,0,0,9.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"3,918","3,580",9.4,667.57,5.9
St-Pierre-Jolys,175,150,70,25,20,19.7,0,0,0,0,0,0.0,65,0,0,0,0,5.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,305","1,170",11.5,2.61,500.5
Hanover,"1,210","1,270",390,160,100,18.7,10,0,0,0,0,0.0,150,0,0,0,0,4.7,0,0,0,0,0,0.0,70,0,0,10,10,20.8,Ont.,"7,967","7,688",3.6,9.78,814.6
Niverville,695,355,285,45,0,16.1,0,0,0,0,0,0.0,120,10,0,0,0,7.8,0,0,0,0,0,0.0,30,0,0,0,0,1.0,Man.,"5,947","4,610",29,8.7,683.7
La Broquerie,345,320,105,55,20,18.7,0,0,0,0,0,0.0,45,15,0,0,0,11.2,0,0,0,0,0,0.0,15,0,0,0,0,8.0,Man.,"6,725","6,076",10.7,578.97,11.6
Ste. Anne,95,80,25,10,0,18.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,15,0,0,0,0,0.0,Man.,"5,584","5,003",11.6,476.81,11.7
Ste. Anne,95,80,25,10,0,18.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,15,0,0,0,0,0.0,Man.,"2,891","2,114",36.8,4.14,699
Ste. Anne,280,365,165,40,15,19.4,0,10,0,0,0,0.0,30,10,0,0,0,8.8,0,0,0,0,0,0.0,15,0,0,0,0,1.0,Man.,"5,584","5,003",11.6,476.81,11.7
Ste. Anne,280,365,165,40,15,19.4,0,10,0,0,0,0.0,30,10,0,0,0,8.8,0,0,0,0,0,0.0,15,0,0,0,0,1.0,Man.,"2,891","2,114",36.8,4.14,699
Taché,435,355,295,60,35,21.5,0,0,0,0,0,0.0,100,10,0,0,0,6.2,0,0,0,0,0,0.0,30,0,0,0,0,1.2,Man.,"11,916","11,568",3,580.64,20.5
Ritchot,645,565,415,85,60,21.2,0,0,0,0,0,0.0,75,25,0,0,0,7.9,0,0,0,0,0,0.0,25,10,0,0,0,7.0,Man.,"7,469","6,679",11.8,332.23,22.5
Montcalm,120,90,45,25,35,24.9,0,0,0,0,0,0.0,45,0,0,0,0,4.2,0,0,0,0,0,0.0,0,10,0,0,0,0.0,Que.,632,628,0.6,117.71,5.4
Montcalm,120,90,45,25,35,24.9,0,0,0,0,0,0.0,45,0,0,0,0,4.2,0,0,0,0,0,0.0,0,10,0,0,0,0.0,Man.,"1,278","1,260",1.4,468.25,2.7
Altona,"1,350",280,130,25,55,12.2,0,0,0,0,0,0.0,235,40,0,0,0,7.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"4,267","4,212",1.3,9.35,456.3
Rhineland,205,175,60,10,15,16.8,0,0,0,0,0,0.0,85,0,0,0,0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"5,819","5,945",-2.1,958.48,6.1
Stanley,340,180,55,10,0,14.2,0,0,0,0,0,0.0,55,0,0,0,0,3.7,0,0,0,0,0,0.0,15,0,0,0,0,0.0,N.B.,920,832,10.6,"1,218.38",0.8
Stanley,340,180,55,10,0,14.2,0,0,0,0,0,0.0,55,0,0,0,0,3.7,0,0,0,0,0,0.0,15,0,0,0,0,0.0,N.B.,397,412,-3.6,16.93,23.5
Morden,"2,020",840,180,40,95,13.5,0,0,0,0,0,0.0,175,40,15,0,0,9.3,0,0,0,0,0,0.0,30,0,15,10,0,17.6,Man.,"9,929","8,668",14.5,16.29,609.6
Thompson,85,55,25,0,10,18.2,0,0,0,0,0,0.0,30,10,0,0,0,9.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,518","1,422",6.8,531.24,2.9
Thompson,85,55,25,0,10,18.2,0,0,0,0,0,0.0,30,10,0,0,0,9.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"13,035","13,678",-4.7,16.62,784.3
Roland,55,25,20,0,0,15.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,145","1,129",1.4,484.47,2.4
Morris,375,265,205,210,130,27.6,0,0,0,0,0,0.0,75,0,0,0,0,3.3,0,0,0,0,0,0.0,10,0,0,0,0,0.0,Man.,"3,049","3,047",0.1,"1,035.32",2.9
Morris,375,265,205,210,130,27.6,0,0,0,0,0,0.0,75,0,0,0,0,3.3,0,0,0,0,0,0.0,10,0,0,0,0,0.0,Man.,"1,975","1,885",4.8,5.91,334.1
Morris,350,160,105,70,40,19.8,0,0,0,0,0,0.0,65,0,0,0,0,11.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"3,049","3,047",0.1,"1,035.32",2.9
Morris,350,160,105,70,40,19.8,0,0,0,0,0,0.0,65,0,0,0,0,11.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,975","1,885",4.8,5.91,334.1
Dufferin,25,20,10,0,0,21.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.B.,565,573,-1.4,12.34,45.8
Dufferin,25,20,10,0,0,21.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"2,543","2,435",4.4,916.11,2.8
Carman,905,355,115,70,140,17.7,0,0,0,0,0,0.0,110,0,0,0,0,5.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"3,114","3,164",-1.6,4.32,721.5
Pembina,190,90,50,0,10,16.6,0,0,0,0,0,0.0,45,0,0,0,0,4.5,0,0,0,0,0,0.0,15,0,0,0,0,4.0,Man.,"2,406","2,347",2.5,"1,130.57",2.1
Louise,275,160,25,20,20,15.4,0,0,0,0,0,0.0,65,0,0,0,0,6.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"2,025","1,918",5.6,934.81,2.2
Cartwright-Roblin,85,30,25,0,0,17.0,0,0,0,0,0,0.0,40,0,0,0,0,3.8,0,0,0,0,0,0.0,15,0,0,0,0,3.8,Man.,"1,336","1,308",2.1,705.27,1.9
Argyle,35,45,20,0,0,16.0,0,0,0,0,0,0.0,40,0,0,0,0,3.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.S.,"7,870","7,899",-0.4,"1,526.07",5.2
Argyle,35,45,20,0,0,16.0,0,0,0,0,0,0.0,40,0,0,0,0,3.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,994,"1,025",-3,768.63,1.3
Lorne,435,240,75,30,30,15.8,0,0,0,0,0,0.0,115,0,0,0,0,4.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.B.,313,464,-32.5,"1,632.21",0.2
Lorne,435,240,75,30,30,15.8,0,0,0,0,0,0.0,115,0,0,0,0,4.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"2,904","3,041",-4.5,923.03,3.1
Killarney - Turtle Mountain,640,185,75,25,10,12.2,0,0,0,0,0,0.0,135,15,0,0,0,5.9,0,0,0,0,0,0.0,10,0,0,0,0,0.0,Man.,"3,520","3,429",2.7,930.02,3.8
Boissevain-Morton,300,155,65,15,15,14.5,0,0,0,0,0,0.0,125,10,0,0,0,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"2,309","2,353",-1.9,"1,102.38",2.1
Deloraine-Winchester,215,95,40,10,0,13.6,0,0,0,0,0,0.0,55,0,0,0,0,3.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,478","1,489",-0.7,728.13,2
Brenda-Waskada,45,60,15,0,15,25.0,0,0,0,0,0,0.0,25,0,0,0,0,4.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,650,674,-3.6,775.64,0.8
Melita,270,95,55,10,10,13.0,0,0,0,0,0,0.0,70,0,0,0,0,4.7,0,0,0,0,0,0.0,10,0,0,0,0,0.0,Man.,"1,041","1,042",-0.1,3.19,326.4
Two Borders,60,35,0,0,0,19.0,0,0,0,0,0,0.0,15,0,0,0,0,3.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,120","1,175",-4.7,"2,321.73",0.5
Grassland,135,90,35,10,0,15.5,0,0,0,0,0,0.0,25,10,0,0,0,7.6,0,0,0,0,0,0.0,10,0,0,0,0,0.0,Man.,"1,583","1,561",1.4,"1,350.34",1.2
Prairie Lakes,35,25,15,0,10,23.2,0,0,0,0,0,0.0,30,0,0,0,0,5.6,0,0,0,0,0,0.0,15,0,0,0,0,6.4,Man.,"1,625","1,453",11.8,"1,070.95",1.5
Sifton,55,10,20,0,0,15.6,0,0,0,0,0,0.0,55,0,0,0,0,2.5,0,0,0,0,0,0.0,20,0,0,0,0,2.0,Man.,"1,239","1,256",-1.4,839.5,1.5
Pipestone,175,75,45,10,15,16.8,0,0,0,0,10,0.0,100,0,0,0,0,5.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,422","1,458",-2.5,"1,149.86",1.2
Canupawakpa Dakota First Nation (Oak Lake 59),0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,322,305,5.6,10.46,30.8
Wallace-Woodworth,110,100,45,10,15,18.1,0,0,0,0,0,0.0,50,0,0,0,0,2.5,0,0,0,0,0,0.0,0,0,10,0,0,0.0,Man.,"2,748","2,948",-6.8,"1,977.43",1.4
Virden,"1,080",365,145,120,50,15.7,0,0,0,0,0,0.0,100,0,0,0,0,6.6,0,0,0,0,0,0.0,25,0,0,0,0,1.4,Man.,"3,118","3,322",-6.1,8.96,347.8
Sioux Valley Dakota Nation,145,10,10,0,0,8.8,0,0,0,0,0,0.0,0,10,0,0,0,28.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,057","1,028",2.8,37.94,27.9
Oakland-Wawanesa,90,40,60,0,0,19.5,0,0,0,0,0,0.0,15,0,0,0,0,6.4,0,0,0,0,0,0.0,10,0,0,0,0,0.0,Man.,"1,758","1,690",4,578.82,3
Souris-Glenwood,325,115,145,20,10,17.5,0,0,0,0,0,0.0,100,0,0,0,0,5.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"2,547","2,562",-0.6,579.69,4.4
North Cypress-Langford,565,275,310,45,40,19.8,0,0,0,0,0,0.0,75,10,0,0,0,10.5,0,0,0,0,0,0.0,15,0,0,0,0,14.4,Man.,"3,011","2,745",9.7,"1,762.30",1.7
Carberry,485,160,150,65,10,16.3,0,0,0,0,0,0.0,85,0,0,0,0,5.6,0,0,0,0,0,0.0,10,0,0,0,0,0.0,Man.,"1,818","1,738",4.6,4.8,379.1
Riverdale,180,75,95,25,10,20.0,0,0,0,0,0,0.0,60,0,0,0,0,4.1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,803","2,133",-15.5,576.02,3.1
Norfolk-Treherne,165,110,25,25,0,15.1,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,770","1,751",1.1,737.9,2.4
Victoria,110,60,15,15,0,17.3,0,0,0,0,0,0.0,60,0,0,0,0,8.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,N.L.,"1,658","1,800",-7.9,17.96,92.3
Victoria,110,60,15,15,0,17.3,0,0,0,0,0,0.0,60,0,0,0,0,8.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,P.E.I.,139,74,87.8,1.44,96.5
Victoria,110,60,15,15,0,17.3,0,0,0,0,0,0.0,60,0,0,0,0,8.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,"91,867","85,792",7.1,19.45,"4,722.30"
North Norfolk,440,200,75,35,0,14.5,0,0,0,0,0,0.0,100,20,0,0,0,6.3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"3,915","3,853",1.6,"1,158.26",3.4
Glenella-Lansdowne,35,20,20,0,0,21.6,0,0,0,0,0,0.0,15,0,0,0,0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,133","1,181",-4.1,"1,274.74",0.9
WestLake-Gladstone,280,95,70,35,20,17.3,0,0,0,0,0,0.0,70,0,0,0,0,7.4,0,0,0,0,0,0.0,20,0,0,0,0,10.0,Man.,"3,273","3,154",3.8,"1,909.82",1.7
Sandy Bay 5,190,40,10,20,35,21.5,0,0,0,0,0,0.0,0,0,0,0,0,14.0,0,0,0,0,0,0.0,10,0,0,0,0,16.0,Man.,"2,598","2,515",3.3,59.6,43.6
Grey,265,135,80,35,55,20.5,0,0,0,0,0,0.0,80,0,0,0,0,4.8,0,0,0,0,0,0.0,25,0,0,0,0,1.7,Man.,"2,517","2,648",-4.9,968.9,2.6
Portage la Prairie,825,730,270,120,220,23.6,0,0,0,0,20,76.0,35,0,0,0,0,6.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"13,270","13,304",-0.3,24.72,536.8
Dakota Plains 6A,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,98,76,28.9,5.49,17.9
Dakota Tipi 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,226,156,44.9,0.37,604
Portage la Prairie,"3,215",855,350,165,225,15.8,10,0,0,0,0,0.0,330,100,40,0,0,11.9,0,0,0,0,0,0.0,55,10,0,0,0,10.4,Man.,"13,270","13,304",-0.3,24.72,536.8
Macdonald,555,"1,340",675,240,95,24.2,0,0,0,10,0,0.0,115,0,0,0,0,4.8,0,0,0,0,0,0.0,45,0,0,0,0,7.5,Man.,"8,120","7,162",13.4,"1,156.11",7
Cartier,160,150,125,55,35,24.4,0,0,0,0,0,0.0,25,0,0,0,0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"3,344","3,368",-0.7,552.94,6
St. François Xavier,30,35,10,0,0,26.4,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,449","1,411",2.7,205.14,7.1
Winnipeg,"57,745","106,090","42,120","8,845","4,060",20.8,"2,135","6,930","7,360","3,930","4,240",35.6,"8,670","5,680","1,850",430,220,15.4,65,85,20,10,0,17.7,"2,935","1,100",500,120,115,13.7,Man.,"749,607","705,244",6.3,461.78,"1,623.30"
Headingley,485,750,730,210,70,25.6,0,0,10,0,0,44.0,30,0,0,0,0,10.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"4,331","3,579",21,107.53,40.3
Springfield,"1,715","2,695","1,280",415,140,22.1,15,35,55,70,30,39.2,165,20,0,0,10,11.9,10,0,0,0,0,0.0,75,0,25,0,10,22.8,N.B.,"1,641","1,525",7.6,248.53,6.6
Springfield,"1,715","2,695","1,280",415,140,22.1,15,35,55,70,30,39.2,165,20,0,0,10,11.9,10,0,0,0,0,0.0,75,0,25,0,10,22.8,Man.,"16,142","15,342",5.2,"1,096.17",14.7
Brokenhead,60,45,50,10,15,26.6,0,0,0,0,0,0.0,30,0,0,0,0,1.7,0,0,0,0,0,0.0,0,0,0,0,10,0.0,Man.,"5,414","5,122",5.7,749.69,7.2
Beausejour,715,385,250,200,140,22.9,0,0,0,0,0,0.0,140,40,0,0,0,8.1,0,0,0,0,0,0.0,15,0,0,0,0,0.0,Man.,"3,307","3,219",2.7,5.42,609.6
East St. Paul,340,405,165,35,25,18.9,0,0,0,0,0,0.0,40,0,0,0,0,1.4,0,0,0,0,0,0.0,50,0,0,0,0,1.0,Man.,"9,725","9,372",3.8,41.79,232.7
West St. Paul,435,715,350,45,60,21.9,0,0,0,0,10,0.0,30,0,0,0,0,15.2,0,0,0,0,0,0.0,10,0,0,0,0,13.0,Man.,"6,682","5,368",24.5,87.49,76.4
St. Andrews,425,470,320,145,75,25.1,0,0,0,0,0,0.0,95,0,0,0,0,3.8,0,0,0,0,0,0.0,35,0,0,0,10,20.8,Man.,"11,723","11,913",-1.6,739.61,15.9
Selkirk,"2,435","1,630","1,340",470,150,20.7,15,20,0,0,0,22.4,195,120,25,0,10,15.6,0,0,0,0,0,0.0,40,0,15,0,0,19.6,Man.,"10,504","10,278",2.2,24.47,429.3
Dunnottar,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,989,763,29.6,2.8,353.8
St. Clements,170,125,60,35,0,19.3,0,0,0,0,0,0.0,30,0,0,0,0,2.6,0,0,0,0,0,0.0,20,20,0,0,0,12.2,Man.,"11,586","10,876",6.5,711.17,16.3
Brokenhead 4,85,20,25,10,25,24.1,0,0,0,0,0,0.0,10,0,10,0,0,8.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,434,516,-15.9,54.95,7.9
Rosser,480,"1,285",730,190,115,24.9,0,0,0,15,15,60.0,15,0,10,0,0,17.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,270","1,372",-7.4,441.74,2.9
Woodlands,230,115,95,65,25,22.3,0,0,0,0,0,0.0,70,0,0,0,0,5.2,0,0,0,0,0,0.0,20,0,0,0,0,7.4,Man.,"3,797","3,416",11.2,"1,197.59",3.2
Rockwood,195,475,330,75,65,26.0,0,0,0,0,0,0.0,65,0,0,0,0,2.3,0,0,0,0,0,0.0,30,0,10,0,0,11.0,Man.,"8,440","7,823",7.9,"1,184.89",7.1
Stonewall,785,430,335,85,10,17.9,0,0,0,0,0,0.0,115,40,0,0,0,11.3,0,0,0,0,0,0.0,50,10,0,0,0,5.7,Man.,"5,046","4,809",4.9,5.96,846.4
Teulon,230,120,55,35,20,18.2,0,0,0,0,0,0.0,60,0,0,0,0,9.2,0,0,0,0,0,0.0,0,10,0,0,0,14.0,Man.,"1,196","1,201",-0.4,3.23,370.3
Neepawa,"2,480",600,190,110,70,12.8,0,0,0,0,0,0.0,160,35,0,0,0,8.2,0,0,0,0,0,0.0,60,0,0,0,0,8.6,Man.,"5,685","4,609",23.3,17.09,332.7
Oakview,80,55,0,0,0,14.4,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,928","1,626",18.6,"1,141.98",1.7
Hamiota,235,115,55,20,10,15.4,0,0,0,0,0,0.0,65,0,0,0,0,5.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,234","1,225",0.7,577.68,2.1
Birdtail Creek 57,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,452,411,10,27.88,16.2
Ellice-Archie,40,20,25,0,10,25.0,0,0,0,0,0,0.0,35,0,0,0,0,5.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,831,887,-6.3,"1,153.14",0.7
Gambler 63 (Part),0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,15,5,200,2.53,5.9
Gambler 63 (Part),0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,76,78,-2.6,2.05,37
Prairie View,270,135,30,30,10,14.3,0,0,0,0,0,0.0,80,0,0,0,0,4.7,0,0,0,0,0,0.0,10,0,0,0,0,0.0,Man.,"2,161","2,088",3.5,"1,694.69",1.3
Yellowhead,175,140,45,30,20,21.8,0,0,0,0,0,0.0,65,0,0,0,0,5.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,841","1,948",-5.5,"1,093.17",1.7
Keeseekoowenin 61,80,0,0,0,10,11.7,0,0,0,0,0,0.0,10,0,0,0,0,5.0,0,10,0,0,0,18.0,0,0,0,0,0,0.0,Man.,472,386,22.3,21.42,22
Rolling River 67B,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,56,46,21.7,3.32,16.9
Minto-Odanah,10,0,0,0,0,12.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,121","1,189",-5.7,746.31,1.5
Minnedosa,575,185,115,75,20,16.5,0,0,0,0,10,0.0,80,15,0,0,0,7.5,0,0,0,0,0,0.0,35,0,0,0,0,4.4,Man.,"2,741","2,449",11.9,14.95,183.4
Rosedale,35,15,15,0,0,16.4,0,0,0,0,0,0.0,35,0,0,0,0,1.9,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,524","1,672",-8.9,864.68,1.8
Rossburn,105,15,25,0,0,12.8,0,0,0,0,0,0.0,45,0,0,0,0,5.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,973,976,-0.3,672.29,1.4
Waywayseecappo First Nation,150,55,0,0,10,15.4,0,0,0,0,0,0.0,0,0,0,0,0,28.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,409","1,365",3.2,96.64,14.6
Riding Mountain West,55,60,10,0,0,19.6,0,0,0,0,0,0.0,0,20,0,0,0,13.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,"1,442","1,420",1.5,"1,624.99",0.9
Gambler 63 (Part),0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,15,5,200,2.53,5.9
Gambler 63 (Part),0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,76,78,-2.6,2.05,37
Russell-Binscarth,600,255,100,10,30,14.3,0,0,0,0,0,0.0,100,25,0,0,0,7.2,0,0,0,0,0,0.0,0,10,0,0,0,0.0,Man.,"2,596","2,442",6.3,569.7,4.6
Valley River 63A,55,10,0,0,0,7.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,Man.,360,353,2,46.2,7.8
Hillsburg-Roblin-Shell River,610,170,110,0,10,12.8,0,0,0,0,0,0.0,55,0,0,0,0,7.4,0,0,0,0,0,0.0,15,0,0,0,0,0.0,Man.,"3,089","3,214",-3.9,"1,694.95",1.8
